student_id,roll_number,first_name,last_name,full_name,gender,age,date_of_birth,email,phone,city,location_type,branch,branch_name,year,semester,admission_date,status,primary_teacher_id,class_coordinator,income_level,annual_income,father_name,father_education,father_occupation,mother_name,mother_education,mother_occupation,siblings,family_size,single_parent,guardian_contact,permanent_address,current_semester_gpa,previous_semester_gpa,cumulative_gpa,gpa_trend,credits_registered_current,credits_completed_current,total_credits_registered,total_credits_completed,credit_completion_rate,first_year_gpa,first_year_credits_completed,first_year_attendance_percent,first_year_dropout_risk,registration_date,registration_delay_days,registration_status,courses_withdrawn_ever,courses_withdrawn_current,total_course_withdrawals,semester_number,courses_failed_ever,courses_repeated,academic_standing,probation_status,status_attendance_total_days,status_attendance_present_days,status_attendance_absent_days,attendance_percentage,attendance_first_half,attendance_second_half,attendance_trend,marks_percentage_mean,marks_percentage_std,marks_percentage_min,marks_percentage_max,marks_obtained_marks_sum,marks_subject_chemistry,marks_subject_computer_science,marks_subject_electronics,marks_subject_mathematics,marks_subject_mechanical_engineering,marks_subject_physics,marks_failing_count,assignment_submission_rate,assignment_late_count,assignment_grade_A,assignment_grade_B,assignment_grade_C,assignment_grade_D,behavior_negative_count,behavior_positive_count,behavior_total_count,library_visits,library_hours,fee_total_paid,fee_pending_count,fee_late_count,total_activities,extra_participates,extra_category_Academic,extra_category_Cultural,extra_category_Other,extra_category_Social,extra_category_Sports,extra_category_Technical,extra_leadership_roles,extra_hours_per_week,extra_total_events,attendance_status_extra_sessions_total,attendance_status_extra_sessions_present,extra_attendance_percentage,dropout_risk_score,dropout_risk
637,CE231001,Diya,Ghosh,Diya Ghosh,Female,20,2005-03-10,diya.ghosh637@student.college.edu,918229038122,Visakhapatnam,Urban,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,Middle,381835,Mr. Amit Ghosh,Higher Secondary,Small Business,Mrs. Neha Ghosh,Secondary,Self-Employed,3,4,1,919890980278,"47, Road, Visakhapatnam",7.08,6.92,6.98,Stable,24,21,120,106,88.33,6.48,36,87.97,Low,2025-07-30,3,Late,0,0,0,5,0,0,Average,No,40,27,13,67.5,60.0,75.0,15.0,68.2088888888889,17.332242255037333,34.99,100.0,405.61,73.13333333333334,59.945,68.88333333333334,65.79333333333334,67.26833333333333,74.23,2.0,62.5,1,1,4,0,0,1.0,1.0,2.0,10.0,8.0,100000,0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Medium Risk
638,CE231002,Sai,Ali,Sai Ali,Male,20,2005-12-03,sai.ali638@student.college.edu,917191982721,Patna,Semi-Urban,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,Low,108569,Mr. Arjun Ali,Graduate,Daily Wage Worker,Mrs. Avni Ali,Primary,Homemaker,3,7,0,917025560520,"62, Lane, Patna",8.23,8.18,8.2,Stable,22,20,110,104,94.55,7.56,42,71.33,Low,2025-07-28,1,On Time,0,0,0,5,1,0,Good,No,40,32,8,80.0,75.0,85.0,10.0,61.80583333333334,17.93268323082586,28.11,95.47,366.32,58.36166666666666,67.07666666666667,58.421666666666674,61.449999999999996,65.10000000000001,60.425000000000004,4.0,50.0,1,0,2,2,0,0.0,1.0,1.0,6.0,4.0,100000,0,2.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,16.0,4.0,25.0,0,Low Risk
639,CE231003,Aditi,Verma,Aditi Verma,Female,20,2005-12-20,aditi.verma639@student.college.edu,918004000596,Coimbatore,Urban,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,Upper-Middle,932925,Mr. Vihaan Verma,No Formal Education,Retired,Mrs. Simran Verma,Secondary,Homemaker,0,4,0,919495385918,"392, Road, Coimbatore",6.47,7.27,6.95,Declining,24,22,120,112,93.33,6.38,44,71.48,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Average,No,40,30,10,75.0,80.0,70.0,-10.0,42.54555555555556,14.42753388380197,17.46,71.08,256.82,45.47833333333333,47.300000000000004,48.803333333333335,41.66833333333333,40.14666666666667,31.876666666666665,18.0,100.0,2,2,3,3,0,1.0,1.0,2.0,18.0,10.0,100000,0,0.0,3,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.3333333333333335,4.0,72.0,37.0,51.388888888888886,10,Low Risk
640,CE231004,Navya,Pandey,Navya Pandey,Female,21,2005-12-17,navya.pandey640@student.college.edu,917146170270,Vadodara,Semi-Urban,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,Middle,516908,Mr. Reyansh Pandey,No Formal Education,Self-Employed,Mrs. Ritika Pandey,Higher Secondary,Homemaker,1,6,0,918126524821,"150, Street, Vadodara",4.85,5.76,5.4,Declining,22,13,110,67,60.91,5.31,38,87.19,Low,2025-07-27,0,On Time,1,0,1,5,0,0,Below Average,No,40,27,13,67.5,75.0,60.0,-15.0,78.21722222222223,15.192432441582996,49.74,100.0,466.43,83.68666666666667,84.20666666666666,83.23833333333333,79.18166666666667,69.27666666666666,69.71333333333332,0.0,87.5,3,4,3,0,0,1.0,1.0,2.0,12.0,9.0,100000,0,2.0,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.5,6.0,56.0,40.0,71.42857142857143,50,Medium Risk
641,CE231005,Aarav,Shah,Aarav Shah,Male,19,2005-09-01,aarav.shah641@student.college.edu,918999083211,Chennai,Rural,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,Lower-Middle,251454,Mr. Shivansh Shah,Primary,Farmer,Mrs. Nisha Shah,No Formal Education,Homemaker,0,4,1,918092957924,"250, Street, Chennai",6.2,5.59,5.83,Improving,22,15,110,78,70.91,5.29,44,92.13,Low,2025-07-30,3,Late,0,0,0,5,0,0,Average,No,40,28,12,70.0,80.0,60.0,-20.0,38.757222222222225,12.89855309961129,12.35,69.8,233.8,37.126666666666665,41.765,33.223333333333336,37.25,44.528333333333336,38.65,20.0,50.0,0,1,1,1,1,1.0,1.0,2.0,12.0,9.0,85000,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,Medium Risk
642,CE231006,Ajay,Kaur,Ajay Kaur,Male,19,2005-02-23,ajay.kaur642@student.college.edu,917406321124,Visakhapatnam,Semi-Urban,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,Upper-Middle,857128,Mr. Aryan Kaur,Post-Graduate,Retired,Mrs. Riya Kaur,Primary,Professional,3,6,0,918768970859,"64, Lane, Visakhapatnam",6.6,6.34,6.44,Stable,18,16,90,80,88.89,5.92,38,87.85,Low,2025-07-30,3,Late,1,0,1,5,0,0,Average,No,40,32,8,80.0,90.0,70.0,-20.0,40.11388888888889,15.223887860441614,7.67,69.69,233.44,39.25833333333333,40.57333333333333,32.49333333333333,49.57333333333333,34.315000000000005,44.47,17.0,75.0,1,0,6,0,0,1.0,1.0,2.0,11.0,13.0,85000,1,0.0,4,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.25,17.0,72.0,43.0,59.72222222222222,20,Low Risk
643,CE231007,Sneha,Das,Sneha Das,Female,21,2005-06-09,sneha.das643@student.college.edu,919891165580,Chennai,Urban,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,High,2473479,Mr. Varun Das,Post-Graduate,Self-Employed,Mrs. Prisha Das,Primary,Homemaker,4,6,0,919122230082,"176, Road, Chennai",6.23,6.45,6.36,Stable,18,16,90,82,91.11,6.12,38,65.68,Low,2025-07-27,0,On Time,0,0,0,5,1,1,Average,No,40,31,9,77.5,75.0,80.0,5.0,74.67388888888888,13.011108940940266,48.11,100.0,437.44,77.90833333333333,74.29333333333334,75.505,66.95833333333333,68.32666666666667,85.05166666666666,0.0,75.0,2,1,1,3,1,1.0,1.0,2.0,8.0,6.0,100000,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Low Risk
644,CE231008,Shanaya,Sinha,Shanaya Sinha,Female,19,2005-09-12,shanaya.sinha644@student.college.edu,917864557568,Visakhapatnam,Semi-Urban,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,Low,146209,Mr. Vikram Sinha,Higher Secondary,Government Employee,Mrs. Rani Sinha,No Formal Education,Government Employee,2,6,0,917692543959,"92, Road, Visakhapatnam",4.24,4.87,4.62,Declining,18,11,90,58,64.44,4.47,36,69.85,Low,2025-07-27,0,On Time,1,0,1,5,3,2,Below Average,Yes,40,34,6,85.0,80.0,90.0,10.0,77.97111111111111,17.7770709105502,41.76,100.0,467.65,85.19,80.43166666666667,82.67333333333333,71.33,67.99333333333334,80.20833333333333,0.0,75.0,3,1,4,1,0,3.0,0.0,3.0,12.0,9.0,15000,3,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,40,Medium Risk
645,CE231009,Amit,Iyer,Amit Iyer,Male,21,2005-06-11,amit.iyer645@student.college.edu,918207662362,Ludhiana,Rural,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,Lower-Middle,284965,Mr. Siddharth Iyer,Higher Secondary,Salaried Employee,Mrs. Tara Iyer,Primary,Homemaker,1,5,0,918556390296,"186, Lane, Ludhiana",7.99,8.09,8.05,Stable,22,21,110,105,95.45,8.45,42,89.6,Low,2025-07-28,1,On Time,1,0,1,5,0,0,Good,No,40,28,12,70.0,75.0,65.0,-10.0,61.16055555555556,15.97632014566638,33.09,97.85,356.46,59.778333333333336,58.10999999999999,48.794999999999995,55.405,70.27333333333333,74.60166666666667,2.0,62.5,2,1,3,1,0,1.0,0.0,1.0,16.0,17.0,65000,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Low Risk
646,CE231010,Suresh,Saxena,Suresh Saxena,Male,20,2005-06-29,suresh.saxena646@student.college.edu,917679398412,Bhopal,Semi-Urban,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,Low,94519,Mr. Advait Saxena,Secondary,Daily Wage Worker,Mrs. Pari Saxena,Post-Graduate,Government Employee,3,3,0,919346872093,"33, Lane, Bhopal",6.46,6.68,6.59,Stable,22,20,110,103,93.64,6.44,44,69.08,Low,2025-07-27,0,On Time,0,0,0,5,1,1,Average,No,40,21,19,52.5,60.0,45.0,-15.0,72.62166666666667,17.479880761280132,34.17,100.0,425.74,78.73333333333333,83.905,64.93166666666667,68.73333333333333,65.94333333333334,73.48333333333333,1.0,87.5,2,0,3,1,3,1.0,1.0,2.0,16.0,22.0,100000,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,Medium Risk
647,CE231011,Arjun,Nair,Arjun Nair,Male,20,2005-04-19,arjun.nair647@student.college.edu,917430667477,Vadodara,Urban,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,High,1872875,Mr. Krishna Nair,Post-Graduate,Professional,Mrs. Sunita Nair,Secondary,Homemaker,1,6,0,918251337080,"56, Road, Vadodara",5.13,4.89,4.99,Stable,18,14,90,70,77.78,5.28,40,74.22,Low,2025-07-29,2,On Time,3,0,3,5,2,1,Below Average,Yes,40,33,7,82.5,90.0,75.0,-15.0,38.526944444444446,14.543311436522375,4.54,63.23,226.38,39.321666666666665,29.74333333333333,46.04333333333333,43.18666666666667,35.955,36.91166666666667,19.0,87.5,1,1,2,3,1,1.0,1.0,2.0,12.0,9.0,100000,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,Medium Risk
648,CE231012,Myra,Hussain,Myra Hussain,Female,19,2005-07-19,myra.hussain648@student.college.edu,917956400103,Vadodara,Semi-Urban,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,Low,129296,Mr. Manish Hussain,No Formal Education,Salaried Employee,Mrs. Rekha Hussain,Secondary,Homemaker,3,7,0,917211301246,"492, Lane, Vadodara",6.44,7.03,6.79,Declining,22,18,110,93,84.55,7.2,40,66.58,Low,2025-07-27,0,On Time,2,0,2,5,0,0,Average,No,40,33,7,82.5,85.0,80.0,-5.0,68.2225,19.937435624616178,25.1,100.0,404.29,74.32166666666667,76.90333333333334,61.48833333333334,53.245,66.94,76.43666666666667,3.0,100.0,0,6,2,0,0,1.0,2.0,3.0,12.0,9.0,50000,2,1.0,3,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,14.0,88.0,65.0,73.86363636363636,20,Low Risk
649,CE231013,Naksh,Nair,Naksh Nair,Male,20,2005-10-15,naksh.nair649@student.college.edu,919688001470,Mumbai,Rural,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,Low,128756,Mr. Ritvik Nair,Graduate,Government Employee,Mrs. Neha Nair,Secondary,Homemaker,1,3,0,917155313606,"279, Road, Mumbai",7.3,7.5,7.42,Stable,24,20,120,101,84.17,7.05,40,88.99,Low,2025-07-27,0,On Time,0,1,1,5,0,0,Good,No,40,28,12,70.0,70.0,70.0,0.0,53.808611111111105,16.45286100223089,25.01,79.75,331.02,59.27166666666667,57.085,47.653333333333336,61.348333333333336,50.696666666666665,46.79666666666666,11.0,75.0,1,1,1,3,1,1.0,1.0,2.0,20.0,0.0,100000,0,3.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,56.0,37.0,66.07142857142857,15,Low Risk
650,CE231014,Diya,Jain,Diya Jain,Female,20,2005-04-17,diya.jain650@student.college.edu,919144232820,Vadodara,Rural,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,Middle,300012,Mr. Siddharth Jain,No Formal Education,Farmer,Mrs. Anika Jain,Graduate,Homemaker,2,4,0,919788380800,"294, Street, Vadodara",5.26,6.66,6.1,Declining,22,19,110,99,90.0,5.98,42,78.39,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Average,No,40,32,8,80.0,70.0,90.0,20.0,79.00694444444444,13.54727380470634,51.02,100.0,473.98,72.615,82.13166666666666,83.28666666666666,77.97500000000001,72.925,85.10833333333333,0.0,75.0,2,1,5,0,0,0.0,1.0,1.0,8.0,12.0,100000,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,56.0,39.0,69.64285714285714,10,Low Risk
651,CE231015,Nisha,Das,Nisha Das,Female,19,2005-09-12,nisha.das651@student.college.edu,919574322483,Mumbai,Rural,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,Low,74425,Mr. Aditya Das,Post-Graduate,Self-Employed,Mrs. Diya Das,Post-Graduate,Homemaker,0,7,0,919646193369,"214, Street, Mumbai",6.72,7.7,7.31,Declining,18,15,90,77,85.56,6.64,38,81.68,Low,2025-07-28,1,On Time,0,1,1,5,0,0,Good,No,40,32,8,80.0,75.0,85.0,10.0,37.058888888888895,15.504579559007313,10.93,76.54,224.32,35.655,42.57666666666667,38.83166666666667,35.751666666666665,37.05166666666667,32.486666666666665,21.0,87.5,3,2,3,1,1,1.0,1.0,2.0,15.0,13.0,35000,3,0.0,4,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,15.0,48.0,29.0,60.416666666666664,10,Low Risk
652,CE231016,Ishaan,Choudhury,Ishaan Choudhury,Male,20,2005-08-20,ishaan.choudhury652@student.college.edu,918515566780,Visakhapatnam,Rural,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,Low,96703,Mr. Ishaan Choudhury,Secondary,Government Employee,Mrs. Shanaya Choudhury,Graduate,Homemaker,2,4,0,919000474653,"241, Lane, Visakhapatnam",5.53,5.62,5.58,Stable,18,14,90,74,82.22,5.71,38,90.5,Low,2025-08-06,10,Very Late,0,0,0,5,0,0,Average,No,40,33,7,82.5,95.0,70.0,-25.0,37.574444444444445,14.833633876035028,9.46,66.07,222.35,38.218333333333334,38.87,33.955,33.555,35.17333333333333,45.675000000000004,20.0,87.5,5,1,4,2,0,1.0,1.0,2.0,7.0,9.0,35000,3,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Medium Risk
653,CE231017,Yash,Das,Yash Das,Male,20,2005-08-02,yash.das653@student.college.edu,917103947917,Chennai,Rural,CE,Civil Engineering,3,1,2025-08-01,Active,57,Mr. Ashok Shah,Low,111832,Mr. Manish Das,Higher Secondary,Retired,Mrs. Rani Das,No Formal Education,Homemaker,1,6,0,919902100994,"205, Road, Chennai",6.26,6.11,6.17,Stable,18,15,90,79,87.78,6.15,44,85.73,Low,2025-08-03,7,Late,0,0,0,5,2,0,Average,No,40,28,12,70.0,90.0,50.0,-40.0,66.19166666666666,16.22339906255336,30.6,92.74,399.5,61.324999999999996,60.54,65.96833333333333,76.05333333333333,67.24166666666666,66.02166666666666,2.0,87.5,1,3,3,1,0,1.0,1.0,2.0,12.0,9.0,65000,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,Medium Risk
654,CE232001,Aarav,Mehta,Aarav Mehta,Male,20,2005-08-31,aarav.mehta654@student.college.edu,917724461513,Delhi,Semi-Urban,CE,Civil Engineering,3,2,2025-08-01,Active,57,Mr. Ashok Shah,Middle,335884,Mr. Vikram Mehta,Higher Secondary,Professional,Mrs. Tara Mehta,Primary,Small Business,2,4,1,918538292849,"369, Lane, Delhi",4.75,5.42,5.15,Declining,20,14,120,84,70.0,5.0,38,69.69,Low,2025-07-27,0,On Time,1,0,1,6,0,0,Below Average,No,40,28,12,70.0,80.0,60.0,-20.0,62.58611111111111,16.759057300078112,28.18,96.31,378.83,72.43833333333333,56.655,60.01333333333333,66.84833333333333,59.175000000000004,60.38666666666666,2.0,50.0,1,4,0,0,0,1.0,1.0,2.0,20.0,18.0,65000,1,1.0,3,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,32.0,22.0,68.75,55,Medium Risk
655,CE232002,Riya,Iyer,Riya Iyer,Female,21,2005-06-20,riya.iyer655@student.college.edu,919959676969,Ahmedabad,Semi-Urban,CE,Civil Engineering,3,2,2025-08-01,Active,57,Mr. Ashok Shah,Upper-Middle,673606,Mr. Advait Iyer,Primary,Retired,Mrs. Shanaya Iyer,Primary,Homemaker,0,5,0,918312391050,"214, Road, Ahmedabad",5.89,5.7,5.78,Stable,20,15,120,93,77.5,4.85,42,93.88,Low,2025-07-27,0,On Time,1,0,1,6,0,0,Average,No,40,29,11,72.5,75.0,70.0,-5.0,54.08138888888889,13.616310419656434,30.54,82.84,325.93,62.13999999999999,55.14000000000001,57.69,46.129999999999995,52.47833333333333,50.91,8.0,87.5,1,2,4,1,0,1.0,1.0,2.0,12.0,9.0,100000,0,0.0,2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.5,7.0,16.0,15.0,93.75,35,Medium Risk
656,CE232003,Sara,Ali,Sara Ali,Female,20,2005-02-20,sara.ali656@student.college.edu,917796243526,Patna,Urban,CE,Civil Engineering,3,2,2025-08-01,Active,57,Mr. Ashok Shah,Middle,586611,Mr. Varun Ali,Graduate,Salaried Employee,Mrs. Tara Ali,Primary,Homemaker,3,3,0,917324887774,"386, Road, Patna",5.62,5.33,5.45,Stable,22,16,132,97,73.48,4.7,36,73.64,Low,2025-07-27,0,On Time,0,0,0,6,1,1,Below Average,No,40,31,9,77.5,85.0,70.0,-15.0,46.01305555555555,14.647233150607454,21.03,85.04,266.77,50.65833333333334,40.42666666666667,47.81,51.14666666666667,44.31333333333333,41.72333333333333,12.0,62.5,2,3,1,0,1,1.0,1.0,2.0,12.0,9.0,100000,0,2.0,3,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,17.0,96.0,63.0,65.625,35,Medium Risk
657,CE232004,Ishita,Nair,Ishita Nair,Female,19,2005-02-16,ishita.nair657@student.college.edu,919494661470,Ahmedabad,Semi-Urban,CE,Civil Engineering,3,2,2025-08-01,Active,57,Mr. Ashok Shah,Lower-Middle,155163,Mr. Nikhil Nair,Higher Secondary,Professional,Mrs. Myra Nair,Post-Graduate,Professional,2,3,0,919486201438,"134, Road, Ahmedabad",5.83,5.61,5.7,Stable,22,16,132,96,72.73,6.02,40,71.06,Low,2025-08-03,7,Late,0,0,0,6,0,0,Average,No,40,26,14,65.0,70.0,60.0,-10.0,75.61611111111111,18.333732108217166,40.54,100.0,454.51,77.82666666666667,75.94166666666666,84.14833333333333,73.74833333333333,69.91333333333334,72.11833333333334,0.0,75.0,2,2,2,2,0,1.0,1.0,2.0,9.0,9.0,100000,0,1.0,2,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.5,4.0,40.0,20.0,50.0,35,Medium Risk
658,CE232005,Sara,Mukherjee,Sara Mukherjee,Female,21,2005-06-11,sara.mukherjee658@student.college.edu,918599499873,Chennai,Urban,CE,Civil Engineering,3,2,2025-08-01,Active,57,Mr. Ashok Shah,Upper-Middle,834295,Mr. Sai Mukherjee,Higher Secondary,Professional,Mrs. Suman Mukherjee,Primary,Homemaker,1,4,0,918498391131,"423, Road, Chennai",6.27,4.88,5.44,Improving,20,15,120,91,75.83,5.84,44,80.77,Low,2025-07-27,0,On Time,1,0,1,6,0,0,Below Average,No,40,27,13,67.5,60.0,75.0,15.0,73.48,14.73874175672498,38.56,100.0,434.77,78.64833333333333,76.76333333333334,78.41333333333334,73.71,68.35333333333334,64.99166666666666,1.0,75.0,0,1,3,2,0,1.0,1.0,2.0,12.0,9.0,65000,1,1.0,2,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,18.0,32.0,24.0,75.0,50,Medium Risk
659,CE232006,Sara,Das,Sara Das,Female,21,2005-08-10,sara.das659@student.college.edu,917489551006,Kanpur,Semi-Urban,CE,Civil Engineering,3,2,2025-08-01,Active,57,Mr. Ashok Shah,Lower-Middle,251078,Mr. Kabir Das,Secondary,Professional,Mrs. Preeti Das,Graduate,Homemaker,2,4,0,917150765525,"11, Road, Kanpur",5.18,5.45,5.34,Stable,20,15,120,92,76.67,5.24,36,72.27,Low,2025-07-27,0,On Time,0,0,0,6,1,1,Below Average,No,40,31,9,77.5,75.0,80.0,5.0,41.64138888888888,15.769545179196836,9.36,75.4,243.52,35.905,38.345,55.27,42.218333333333334,31.86833333333333,46.24166666666667,16.0,100.0,3,2,3,1,2,1.0,1.0,2.0,8.0,5.0,85000,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,Medium Risk
660,CE232007,Atharv,Joshi,Atharv Joshi,Male,19,2005-09-27,atharv.joshi660@student.college.edu,919571334233,Coimbatore,Rural,CE,Civil Engineering,3,2,2025-08-01,Active,57,Mr. Ashok Shah,Lower-Middle,171045,Mr. Siddharth Joshi,Primary,Salaried Employee,Mrs. Ananya Joshi,Higher Secondary,Self-Employed,2,3,0,917128150201,"105, Lane, Coimbatore",6.41,6.27,6.33,Stable,22,19,132,115,87.12,5.55,36,66.36,Low,2025-07-27,0,On Time,1,0,1,6,0,0,Average,No,40,31,9,77.5,80.0,75.0,-5.0,74.76111111111112,13.699613086877992,46.62,100.0,452.28,68.22333333333333,69.66666666666667,77.47333333333334,77.32166666666667,80.36833333333333,75.51333333333334,0.0,50.0,2,2,1,1,0,1.0,1.0,2.0,12.0,9.0,100000,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Low Risk
661,CE232008,Pari,Sharma,Pari Sharma,Female,21,2005-06-20,pari.sharma661@student.college.edu,917172608818,Nagpur,Semi-Urban,CE,Civil Engineering,3,2,2025-08-01,Active,57,Mr. Ashok Shah,Upper-Middle,619115,Mr. Rudra Sharma,Higher Secondary,Salaried Employee,Mrs. Aarohi Sharma,Graduate,Small Business,2,5,0,917739276600,"43, Road, Nagpur",7.27,5.94,6.47,Improving,18,15,108,91,84.26,5.79,40,76.85,Low,2025-07-27,0,On Time,1,0,1,6,2,0,Average,No,40,37,3,92.5,95.0,90.0,-5.0,73.27666666666667,17.167648312201315,43.87,100.0,431.59,84.27333333333333,67.97833333333334,73.26166666666667,74.64833333333333,68.38166666666666,71.11666666666666,0.0,87.5,3,1,3,2,1,1.0,1.0,2.0,12.0,9.0,100000,0,0.0,2,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,3.0,32.0,15.0,46.875,10,Low Risk
662,CE232009,Karthik,Kumar,Karthik Kumar,Male,20,2005-10-04,karthik.kumar662@student.college.edu,917852345505,Chennai,Urban,CE,Civil Engineering,3,2,2025-08-01,Active,57,Mr. Ashok Shah,Upper-Middle,759151,Mr. Reyansh Kumar,Graduate,Professional,Mrs. Kriti Kumar,No Formal Education,Homemaker,1,3,0,918305562781,"476, Road, Chennai",7.33,7.31,7.32,Stable,20,16,120,101,84.17,7.33,42,73.3,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No,40,28,12,70.0,75.0,65.0,-10.0,39.54416666666666,15.462577566499057,5.81,74.46,236.56,29.965,38.98666666666667,48.39333333333334,38.339999999999996,39.795,41.785,22.0,100.0,3,4,2,2,0,0.0,3.0,3.0,18.0,23.0,100000,0,0.0,4,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.75,16.0,112.0,84.0,75.0,15,Low Risk
663,CE232010,Siya,Reddy,Siya Reddy,Female,19,2005-02-06,siya.reddy663@student.college.edu,918042000408,Vadodara,Rural,CE,Civil Engineering,3,2,2025-08-01,Active,57,Mr. Ashok Shah,Lower-Middle,248511,Mr. Ajay Reddy,Primary,Salaried Employee,Mrs. Ishita Reddy,Secondary,Salaried Employee,0,7,0,917226842504,"108, Street, Vadodara",6.39,6.24,6.3,Stable,24,20,144,121,84.03,6.59,44,68.42,Low,2025-07-27,0,On Time,1,0,1,6,0,0,Average,No,40,29,11,72.5,75.0,70.0,-5.0,78.17083333333333,16.001941734855624,49.64,100.0,468.29,77.71166666666666,82.27333333333333,72.835,87.89666666666666,77.25666666666667,71.05166666666666,0.0,87.5,0,3,2,2,0,1.0,1.0,2.0,12.0,9.0,100000,0,2.0,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,13.0,32.0,26.0,81.25,25,Low Risk
664,CE232011,Anvi,Iyer,Anvi Iyer,Female,19,2005-03-26,anvi.iyer664@student.college.edu,917589684852,Patna,Rural,CE,Civil Engineering,3,2,2025-08-01,Active,57,Mr. Ashok Shah,Lower-Middle,197950,Mr. Vihaan Iyer,Graduate,Retired,Mrs. Diya Iyer,Secondary,Self-Employed,1,4,0,917830874099,"215, Lane, Patna",4.35,5.77,5.2,Declining,20,15,120,95,79.17,5.48,42,83.15,Low,2025-08-06,10,Very Late,0,0,0,6,2,2,Below Average,No,40,27,13,67.5,70.0,65.0,-5.0,78.7713888888889,17.041636935589388,42.54,100.0,469.99,81.32833333333333,73.565,67.99166666666666,86.12833333333333,73.25833333333334,90.35666666666667,0.0,75.0,3,1,4,1,0,1.0,1.0,2.0,19.0,16.0,100000,0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,Medium Risk
